0.003999867334416769, 0.002666499122228778
0.007999734668833539, 0.008478008717435545
0.011999602003250308, 0.015294693256751505
0.015999469337667077, 0.02200060788997243
0.019999336672083843, 0.028073270448836486
0.023999204006500616, 0.0333199413699795
0.02799907134091738, 0.037721367613039083
0.031998938675334154, 0.04134201323493914
0.03599880600975092, 0.04428019701737069
0.039998673344167686, 0.04664160411935644
0.043998540678584455, 0.04852617215811303
0.04799840801300123, 0.050022426169134986
0.051998275347418, 0.05120581161642566
0.05599814268183476, 0.052139051521506045
0.05999801001625153, 0.052873423274944355
0.06399787735066831, 0.05345035616916262
0.06799774468508507, 0.05390304039838126
0.07199761201950183, 0.05425790126238894
0.07599747935391861, 0.0545358815909027
0.07999734668833537, 0.05475352230491517
0.08399721402275215, 0.05492385394844196
0.08799708135716891, 0.05505712168121038
0.09199694869158569, 0.05516136880778293
0.09599681602600246, 0.05524290295336961
0.09999668336041923, 0.055306666444986975
0.103996550694836, 0.055356529380431826
0.10799641802925275, 0.05539552081171824
0.11199628536366953, 0.05542601068902453
0.11599615269808629, 0.05544985280211423
0.11999602003250306, 0.0554684969311956
0.12399588736691984, 0.05548307675161765
0.12799575470133662, 0.05549447868211687
0.13199562203575338, 0.05550339577718727
0.13599548937017014, 0.055510369894602035
0.1399953567045869, 0.055515824678653895
0.14399522403900367, 0.0555200913536879
0.14799509137342046, 0.05552342889188555
0.15199495870783722, 0.055526039780643036
0.155994826042254, 0.05552808234875606
0.15999469337667074, 0.05552968040211215
0.16399456071108753, 0.055530930756011364
0.1679944280455043, 0.055531909123260594
0.17199429537992106, 0.05553267471707908
0.17599416271433782, 0.05553327384936437
0.17999403004875458, 0.05553374274374753
0.18399389738317137, 0.0555341097348402
0.18799376471758814, 0.05553439698771024
0.19199363205200493, 0.05553462184228989
0.19599349938642166, 0.055534797864618304
0.19999336672083845, 0.055534935668858997
0.2039932340552552, 0.05553504356013606
0.207993101389672, 0.055535128037269045
0.21199296872408877, 0.05553519418594511
0.2159928360585055, 0.055535245986268765
0.2199927033929223, 0.05553528655330086
0.22399257072733905, 0.05553531832522506
0.22799243806175584, 0.05553534321056264
0.23199230539617258, 0.055535362703317104
0.23599217273058937, 0.055535377973099175
0.23999204006500613, 0.05553538993561567
0.24399190739942292, 0.0555353993078318
0.24799177473383968, 0.05553540665114814
0.25199164206825647, 0.05553541240518245
0.25599150940267323, 0.055535416914215166
